gvkey,fs_month
64363,A-Sep
64364,A-Dec
64365,A-Dec
64366,A-Dec
64367,A-Dec
64369,A-Dec
64370,A-Dec
64371,A-Dec
64373,A-Jun
64375,A-Dec
64381,A-Dec
64382,A-Dec
64383,A-Dec
64386,A-Jun
64387,A-Dec
64389,A-Dec
64392,A-Dec
64397,A-Dec
64398,A-Dec
64402,A-Dec
64408,A-Jun
64409,A-Dec
64410,A-Feb
64412,A-Dec
64415,A-Dec
64418,A-Mar
64420,A-Dec
64423,A-Dec
64430,A-Sep
64433,A-Jan
64436,A-Dec
64439,A-Dec
64451,A-Dec
64455,A-Aug
64462,A-Mar
64477,A-Jun
64480,A-Dec
64485,A-Jan
64486,A-Dec
64488,A-Dec
64489,A-Jun
64491,A-Dec
64492,A-Mar
64495,A-Jan
64497,A-Dec
64507,A-Dec
64508,A-Dec
64509,A-Mar
64511,A-Dec
64513,A-Sep
64514,A-Dec
64515,A-Dec
64516,A-Jan
64518,A-Dec
64520,A-Dec
64523,A-Dec
64526,A-Dec
64528,A-Dec
64532,A-Dec
64534,A-Dec
64535,A-Dec
64536,A-Dec
64537,A-Dec
64538,A-Dec
64539,A-Mar
64540,A-Dec
64543,A-Dec
64546,A-Jun
64547,A-Dec
64548,A-Apr
64549,A-Dec
64550,A-Dec
64552,A-Sep
64554,A-Dec
64555,A-Dec
64560,A-Dec
64561,A-Dec
64563,A-Dec
64564,A-Oct
64566,A-Dec
64567,A-Mar
64568,A-Dec
64577,A-Dec
64580,A-Dec
64582,A-Dec
64583,A-Dec
64589,A-Mar
64590,A-May
64591,A-Dec
64592,A-Dec
64595,A-Feb
64596,A-Dec
64597,A-Mar
64598,A-Dec
64600,A-Dec
64602,A-Jun
64603,A-Dec
64606,A-Jan
64608,A-Dec
64609,A-Oct
64611,A-Dec
64612,A-Jan
64613,A-Jun
64614,A-Dec
64615,A-Dec
64619,A-Dec
64620,A-Dec
64621,A-Dec
64623,A-Sep
64625,A-Dec
64626,A-Dec
64627,A-Dec
64628,A-Dec
64629,A-Dec
64630,A-Oct
64631,A-Mar
64633,A-Dec
64634,A-Dec
64636,A-Dec
64637,A-Sep
64638,A-Dec
64639,A-Dec
64640,A-Nov
64641,A-Dec
64644,A-Dec
64645,A-Dec
64647,A-Jun
64648,A-Dec
64650,A-Dec
64652,A-Dec
64653,A-Nov
64654,A-Aug
64655,A-Apr
64657,A-Dec
64658,A-Dec
64659,A-Dec
64661,A-Sep
64663,A-Oct
64668,A-Mar
64669,A-Sep
64673,A-Dec
64674,A-Aug
64675,A-Dec
64676,A-Dec
64680,A-Dec
64681,A-Dec
64685,A-Dec
64686,A-Dec
64687,A-Dec
64688,A-Jun
64689,A-Dec
64690,A-Dec
64691,A-Dec
64692,A-Jun
64694,A-Mar
64695,A-May
64696,A-Dec
64699,A-Dec
64701,A-Dec
64705,A-Dec
64708,A-May
64710,A-Dec
64711,A-Dec
64713,A-Dec
64715,A-Dec
64718,A-Sep
64719,A-Dec
64720,A-Dec
64723,A-Dec
64724,A-Dec
64726,A-Oct
64727,A-Dec
64729,A-Apr
64733,A-Jun
64734,A-Dec
64736,A-Dec
64737,A-Dec
64738,A-Dec
64739,A-Dec
64741,A-Dec
64742,A-Dec
64745,A-Dec
64746,A-Dec
64747,A-Dec
64748,A-Dec
64753,A-Jun
64754,A-Dec
64758,A-Dec
64760,A-Dec
64761,A-Dec
64762,A-Dec
64763,A-Dec
64765,A-Dec
64767,A-Dec
64768,A-Dec
64769,A-Dec
64771,A-Dec
64772,A-Mar
64776,A-Dec
64779,A-Dec
64780,A-Dec
64782,A-Dec
64784,A-Dec
64786,A-Jun
64789,A-Dec
64790,A-Mar
64791,A-Dec
64794,A-Dec
64795,A-Mar
64796,A-Dec
64797,A-Mar
64799,A-Dec
64803,A-Dec
64807,A-Dec
64809,A-Sep
64813,A-Dec
64814,A-Jul
64816,A-Dec
64819,A-Dec
64820,A-Jan
64821,A-Dec
64822,A-Nov
64827,A-Dec
64831,A-Dec
64833,A-Dec
64835,A-Mar
64837,A-Dec
64839,A-Dec
64840,A-Dec
64841,A-Mar
64844,A-Dec
64847,A-Feb
64848,A-Jul
64850,A-Dec
64851,A-Dec
64853,A-Mar
64855,A-Dec
64857,A-Dec
64859,A-Feb
64861,A-Jun
64863,A-Dec
64864,A-Dec
64865,A-Dec
64867,A-Dec
64870,A-Dec
64874,A-Dec
64875,A-Dec
64879,A-Dec
64880,A-Dec
64881,A-Dec
64882,A-Jun
64884,A-Dec
64888,A-Dec
64891,A-Mar
64892,A-Sep
64893,A-Dec
64894,A-Dec
64896,A-Dec
64898,A-Dec
64901,A-Sep
64902,A-Dec
64905,A-Dec
64906,A-Mar
64910,A-Dec
64912,A-Jun
64914,A-Jun
64915,A-Dec
64916,A-Mar
64918,A-Dec
64919,A-Sep
64921,A-Dec
64924,A-Dec
64925,A-Dec
64927,A-Dec
64929,A-Aug
64930,A-Dec
64931,A-Dec
64934,A-Nov
64939,A-Dec
64940,A-Dec
64942,A-Dec
64943,A-Dec
64950,A-May
64952,A-Mar
64954,A-Dec
64955,A-Mar
64956,A-Dec
64957,A-Dec
64961,A-Dec
64962,A-Sep
64963,A-Dec
64965,A-Dec
64966,A-Dec
64967,A-Dec
64976,A-Dec
64979,A-Dec
64981,A-Dec
64983,A-Dec
64985,A-Sep
64989,A-Dec
64991,A-Dec
64993,A-May
64994,A-Dec
64996,A-Sep
64997,A-Dec
64999,A-Jun
65003,A-Mar
65005,A-Dec
65006,A-Dec
65008,A-Dec
65009,A-Dec
65011,A-Dec
65012,A-Jun
65013,A-Dec
65014,A-Mar
65015,A-Dec
65016,A-Dec
65018,A-Dec
65020,A-Dec
65021,A-Mar
65022,A-Mar
65023,A-Feb
65024,A-Dec
65026,A-Dec
65027,A-Dec
65028,A-Dec
65030,A-Oct
65031,A-Dec
65032,A-Feb
65033,A-Dec
65034,A-Dec
65035,A-Dec
65036,A-Dec
65042,A-Dec
65045,A-Dec
65047,A-Sep
65048,A-Dec
65050,A-Dec
65051,A-Jan
65054,A-Dec
65056,A-Dec
65059,A-Dec
65060,A-Jun
65062,A-Dec
65064,A-Dec
65066,A-Dec
65067,A-Dec
65068,A-Dec
65069,A-Dec
65071,A-Jun
65073,A-Dec
65074,A-Dec
65075,A-May
65076,A-Jan
65077,A-Dec
65081,A-Dec
65082,A-Dec
65084,A-Dec
65087,A-Dec
65088,A-Jun
65089,A-Dec
65090,A-Dec
65091,A-Dec
65092,A-Dec
65094,A-Dec
65095,A-Dec
65100,A-Jun
65105,A-Jan
65106,A-Dec
65107,A-Dec
65108,A-Dec
65110,A-Oct
65111,A-Dec
65112,A-Jan
65114,A-Dec
65123,A-Mar
65124,A-Dec
65125,A-Dec
65126,A-Dec
65128,A-Dec
65130,A-Dec
65133,A-Dec
65134,A-Dec
65135,A-Dec
65137,A-Jul
65141,A-Mar
65142,A-Dec
65143,A-Dec
65144,A-Dec
65145,A-Dec
65146,A-Dec
65148,A-Dec
65149,A-Dec
65150,A-Aug
65151,A-Mar
65152,A-Sep
65153,A-Dec
65154,A-Dec
65155,A-Dec
65156,A-Dec
65163,A-Dec
65167,A-Dec
65169,A-Dec
65170,A-Dec
65173,A-Dec
65175,A-Dec
65176,A-Dec
65177,A-Dec
65179,A-Dec
65180,A-Sep
65181,A-Jan
65183,A-Apr
65184,A-Dec
65185,A-Dec
65186,A-Jan
65189,A-Dec
65194,A-Dec
65195,A-Dec
65196,A-Dec
65200,A-Jun
65201,A-Dec
65202,A-Sep
65207,A-Dec
65214,A-Dec
65215,A-Dec
65217,A-Dec
65218,A-Mar
65220,A-Dec
65221,A-Dec
65222,A-Dec
65224,A-Dec
65226,A-Jan
65228,A-Dec
65231,A-Dec
65236,A-Dec
65237,A-Sep
65238,A-Jun
65239,A-Apr
65240,A-Jul
65241,A-Dec
65242,A-Dec
65243,A-Dec
65244,A-Jun
65245,A-Dec
65247,A-Dec
65248,A-Dec
65250,A-Dec
65251,A-Dec
65252,A-Dec
65257,A-Mar
65261,A-Dec
65264,A-Dec
65266,A-Dec
65267,A-Jan
65269,A-Mar
65270,A-Dec
65271,A-Aug
65274,A-Mar
65275,A-Dec
65278,A-Nov
65279,A-Apr
65280,A-Dec
65281,A-Dec
65282,A-Dec
65284,A-Mar
65286,A-May
65287,A-Dec
65290,A-Dec
65291,A-Dec
65292,A-Dec
65294,A-Dec
65295,A-Dec
65296,A-Mar
65298,A-Dec
65303,A-Dec
65304,A-Dec
65306,A-Sep
65308,A-Dec
65310,A-Dec
65311,A-Dec
65313,A-Dec
65315,A-Dec
65317,A-Dec
65320,A-Dec
65324,A-Dec
65325,A-Dec
65334,A-Dec
65337,A-Dec
65342,A-Sep
65343,A-Aug
65344,A-Dec
65345,A-Dec
65348,A-Mar
65350,A-Dec
65351,A-Dec
65355,A-May
65357,A-Dec
65360,A-Oct
65365,A-Mar
65368,A-Dec
65376,A-Dec
65379,A-Dec
65380,A-Dec
65381,A-Dec
65383,A-Dec
65387,A-Oct
65389,A-Dec
65393,A-Dec
65397,A-Dec
65399,A-Sep
65404,A-Jun
65406,A-Mar
65413,A-Dec
65416,A-Feb
65417,A-Dec
65419,A-Dec
65420,A-Dec
65421,A-Dec
65422,A-Sep
65423,A-Dec
65424,A-Dec
65426,A-Dec
65428,A-Dec
65429,A-Dec
65430,A-Jan
65433,A-Mar
65434,A-Dec
65436,A-Mar
65440,A-Jun
65444,A-Dec
65447,A-Sep
65448,A-Dec
65450,A-Dec
65451,A-Dec
65452,A-Aug
65455,A-Dec
65456,A-Dec
65457,A-Apr
65458,A-Dec
65460,A-Dec
65461,A-Dec
65463,A-Dec
65464,A-Dec
65466,A-Oct
65467,A-Dec
65469,A-Dec
65472,A-Dec
65474,A-Dec
65475,A-Dec
65476,A-Dec
65477,A-Dec
65479,A-Dec
65480,A-Jan
65482,A-Jan
65483,A-Dec
65484,A-Dec
65488,A-Dec
65489,A-Dec
65491,A-Jun
65492,A-Dec
65494,A-Sep
65496,A-Aug
65497,A-Dec
65498,A-Sep
65500,A-Dec
65501,A-Dec
65503,A-Dec
65510,A-Feb
65512,A-Dec
65513,A-Dec
65515,A-Dec
65518,A-Mar
65519,A-Dec
65520,A-Dec
65521,A-Dec
65525,A-Jan
65526,A-Dec
65530,A-Dec
65532,A-Dec
65537,A-Sep
65540,A-Jun
65541,A-Mar
65544,A-Dec
65548,A-Dec
65549,A-Dec
65550,A-Apr
65552,A-Dec
65553,A-Dec
65554,A-Dec
65556,A-Dec
65560,A-Dec
65562,A-Dec
65564,A-Dec
65569,A-Dec
65572,A-Mar
65574,A-Dec
65575,A-Dec
65576,A-Dec
65577,A-Jun
65578,A-Dec
65580,A-Dec
65581,A-Dec
65585,A-Jan
65586,A-Jun
65587,A-Dec
65589,A-Dec
65590,A-Dec
65591,A-Dec
65592,A-Dec
65593,A-Dec
65596,A-Dec
65604,A-Dec
65606,A-Dec
65607,A-Jun
65609,A-Dec
65610,A-Dec
65611,A-Nov
65613,A-Mar
65614,A-Dec
65621,A-Dec
65622,A-Dec
65624,A-Sep
65629,A-Dec
65630,A-Dec
65631,A-Dec
65632,A-Dec
65633,A-Dec
65637,A-Dec
65640,A-Apr
65641,A-Dec
65652,A-Jun
65653,A-Dec
65654,A-Dec
65655,A-Dec
65656,A-Dec
65657,A-Dec
65658,A-Mar
65660,A-Dec
65662,A-Dec
65664,A-Dec
65665,A-Dec
65666,A-Dec
65669,A-Dec
65670,A-Dec
65671,A-Dec
65672,A-Dec
65676,A-Dec
65679,A-Dec
65680,A-Dec
65681,A-Dec
65683,A-Dec
65686,A-Aug
65689,A-Dec
65692,A-Feb
65693,A-Dec
65700,A-Dec
65701,A-Jun
65702,A-Apr
65703,A-Dec
65705,A-Dec
65706,A-Dec
65708,A-Sep
65709,A-Jun
65710,A-Dec
65711,A-Dec
65713,A-Dec
65716,A-Dec
65718,A-Dec
65724,A-Dec
65725,A-Dec
65731,A-Dec
65732,A-Dec
65734,A-Dec
65735,A-Apr
65737,A-Dec
65738,A-Nov
65739,A-Jun
65740,A-Dec
65743,A-Apr
65745,A-Dec
65748,A-Dec
65749,A-Dec
65752,A-Dec
65755,A-Dec
65757,A-Apr
65758,A-Dec
65759,A-Dec
65760,A-Jun
65761,A-Dec
65764,A-Dec
65766,A-Dec
65768,A-Dec
65771,A-Dec
65772,A-Dec
65773,A-Dec
65774,A-Dec
65776,A-Jul
65777,A-Dec
65780,A-Oct
65783,A-Dec
65785,A-Dec
65787,A-Jun
65788,A-Dec
65791,A-Jun
65794,A-Dec
65795,A-Dec
65796,A-Dec
65800,A-Dec
65803,A-Dec
65805,A-Dec
65806,A-Dec
65808,A-Dec
65810,A-Dec
65812,A-Dec
65814,A-Jun
65817,A-May
65819,A-May
65825,A-Dec
65827,A-Aug
65829,A-Dec
65831,A-Dec
65832,A-Dec
65833,A-Jun
65838,A-Jun
65840,A-Dec
65841,A-Dec
65842,A-Dec
65843,A-Dec
65846,A-Dec
65850,A-Dec
65852,A-Dec
65853,A-Dec
65856,A-Mar
65858,A-Dec
65861,A-Jun
65866,A-Dec
65867,A-Dec
65869,A-Dec
65870,A-Dec
65872,A-Dec
65873,A-May
65875,A-Dec
65877,A-May
65880,A-Dec
65881,A-Dec
65882,A-Dec
65883,A-Apr
65884,A-Dec
65886,A-Dec
65887,A-Jun
65893,A-Dec
65894,A-Dec
65895,A-Dec
65896,A-Sep
65897,A-Dec
65899,A-Dec
65901,A-Dec
65904,A-Mar
65905,A-Sep
65907,A-Dec
65908,A-Dec
65910,A-Dec
65911,A-Oct
65913,A-Mar
65914,A-Jul
65915,A-Dec
65916,A-Jan
65918,A-Dec
65920,A-Dec
65921,A-Dec
65922,A-Dec
65923,A-Dec
65927,A-Dec
65930,A-Dec
65934,A-Dec
65936,A-Dec
65937,A-Dec
65944,A-Dec
65945,A-Mar
65948,A-Jun
65949,A-Jan
65950,A-Jun
65955,A-Dec
65957,A-Dec
65958,A-Dec
65960,A-Dec
65961,A-Dec
65962,A-Dec
65967,A-Dec
65969,A-Apr
65971,A-Dec
65972,A-Dec
65973,A-Dec
65978,A-Dec
65979,A-Dec
65980,A-Dec
65985,A-Dec
65986,A-Feb
65988,A-Dec
65991,A-Dec
65992,A-Dec
65995,A-Sep
65996,A-Apr
66000,A-Dec
66001,A-Dec
66003,A-Dec
66004,A-Dec
66013,A-Dec
66016,A-Dec
66019,A-Dec
66021,A-Dec
66022,A-Dec
66023,A-Sep
66026,A-Dec
66027,A-Dec
66029,A-Dec
66032,A-Dec
66034,A-Dec
66036,A-Dec
66043,A-Dec
66048,A-Sep
66050,A-Dec
66051,A-Dec
66056,A-Jan
66058,A-Jan
66059,A-Sep
66061,A-Dec
66062,A-Dec
66063,A-Dec
66065,A-Dec
66070,A-Dec
66072,A-Apr
66073,A-Dec
66077,A-Dec
66082,A-Dec
66085,A-Dec
66091,A-Dec
66095,A-Dec
66096,A-Dec
66098,A-Dec
66099,A-Dec
66101,A-Sep
66102,A-Dec
66108,A-Dec
66109,A-Dec
66111,A-Dec
66113,A-Dec
66114,A-Dec
66115,A-Dec
66119,A-Dec
66123,A-Dec
66124,A-Jun
66136,A-Sep
66139,A-Dec
66142,A-Apr
66145,A-Dec
66146,A-Dec
66148,A-Dec
66149,A-Dec
66151,A-Jun
66152,A-Dec
66155,A-Dec
66157,A-Dec
66158,A-Dec
66161,A-Dec
66163,A-Jun
66164,A-Dec
66171,A-Dec
66175,A-Jul
66177,A-Dec
66183,A-Dec
66185,A-Dec
66188,A-Dec
66198,A-Dec
66199,A-Dec
66200,A-Dec
66204,A-Jun
66205,A-Sep
66210,A-Dec
66222,A-Dec
66223,A-Dec
66225,A-Dec
66228,A-Apr
66235,A-Dec
66239,A-Dec
66242,A-Dec
66244,A-Dec
66245,A-Dec
66249,A-Jun
66253,A-Jun
66261,A-Sep
66263,A-Dec
66265,A-Dec
66268,A-Dec
66269,A-Dec
66272,A-Jun
66275,A-Dec
66277,A-Dec
66281,A-Dec
66285,A-Dec
66286,A-Sep
66287,A-Jun
66288,A-Dec
66289,A-Jun
66290,A-Feb
66292,A-Dec
66293,A-Dec
66298,A-Jan
66300,A-Dec
66301,A-Dec
66305,A-Dec
66309,A-Jan
66311,A-Oct
66313,A-Dec
66318,A-Dec
66319,A-Dec
66321,A-Dec
66322,A-Dec
66325,A-Dec
66326,A-Jan
66334,A-Mar
66336,A-Dec
66350,A-Nov
66352,A-Mar
66354,A-Dec
66365,A-Dec
66366,A-Dec
66367,A-Dec
66368,A-Dec
66375,A-Dec
66376,A-Dec
66378,A-Dec
66379,A-Dec
66381,A-Dec
66382,A-Dec
66385,A-Sep
66386,A-Dec
66389,A-Jun
66391,A-Sep
66392,A-Dec
66393,A-Jun
66395,A-Dec
66396,A-Dec
66399,A-May
66401,A-Dec
66403,A-Sep
66404,A-Sep
66405,A-Dec
66407,A-Nov
66409,A-Dec
66410,A-Dec
66413,A-Dec
66414,A-Dec
66415,A-Dec
66416,A-Dec
66418,A-Dec
66423,A-Dec
66424,A-Jun
66425,A-Dec
66426,A-Jul
66428,A-Sep
66429,A-Jun
66430,A-Dec
66431,A-Apr
66435,A-Dec
66438,A-Dec
66439,A-Dec
66440,A-Jun
66441,A-Dec
66443,A-Dec
66445,A-Dec
66446,A-Dec
66447,A-Dec
66448,A-Dec
66450,A-Dec
66451,A-Jun
66452,A-Dec
66453,A-Dec
66454,A-Dec
66455,A-Dec
66457,A-Dec
66459,A-Dec
66460,A-Dec
66465,A-Jan
66468,A-Sep
66471,A-Dec
66476,A-Jun
66477,A-Dec
66478,A-Dec
66480,A-Dec
66481,A-Jun
66482,A-Jun
66483,A-Dec
66484,A-Dec
66487,A-Dec
66490,A-Dec
66496,A-Sep
66497,A-Sep
66503,A-Dec
66504,A-Dec
66507,A-Dec
66512,A-Jun
66515,A-Jun
66518,A-Dec
66522,A-Jan
66526,A-Dec
66528,A-Feb
66530,A-Jul
66531,A-Mar
66532,A-Nov
66539,A-Dec
66543,A-Dec
66544,A-Dec
66546,A-Dec
66552,A-Jun
66557,A-Dec
66559,A-Dec
66560,A-Mar
66563,A-Dec
66564,A-Dec
66571,A-Mar
66575,A-Dec
66576,A-Dec
66577,A-Jul
66579,A-Dec
66582,A-Jun
66583,A-Dec
66586,A-Dec
66587,A-Dec
66588,A-Sep
66589,A-Jun
66590,A-Dec
66591,A-Dec
66592,A-Jun
66596,A-Dec
66597,A-Dec
66599,A-Dec
66602,A-Dec
66605,A-Jun
66607,A-Dec
66610,A-Dec
66616,A-Dec
66617,A-Dec
66623,A-Dec
66624,A-Dec
66625,A-Dec
66626,A-Mar
66627,A-Dec
66628,A-Dec
66629,A-Dec
66630,A-Dec
66631,A-Dec
66633,A-Aug
66634,A-Jun
66636,A-Dec
66643,A-Jul
66646,A-Jan
66647,A-Jun
66648,A-Dec
66649,A-Dec
66651,A-Apr
66654,A-Dec
66655,A-Dec
66656,A-Dec
66657,A-Dec
66658,A-Dec
66659,A-Oct
66660,A-Dec
66662,A-Dec
66666,A-Jan
66667,A-Mar
66670,A-Jun
66672,A-Dec
66680,A-Dec
66681,A-Dec
66682,A-Dec
66683,A-Jun
66686,A-Dec
66688,A-Dec
66689,A-Dec
66691,A-Aug
66695,A-Dec
66696,A-Dec
66698,A-Dec
66704,A-Dec
66705,A-Oct
66706,A-Mar
66708,A-Dec
66713,A-Nov
66714,A-Dec
66716,A-Dec
66723,A-Jun
66724,A-Jan
66725,A-Dec
66728,A-Dec
66729,A-Dec
66730,A-Dec
66731,A-Dec
66732,A-Dec
66798,A-Feb
66866,A-Dec
100004,A-Dec
100011,A-Aug
100049,A-Dec
100075,A-Dec
100080,A-Dec
100095,A-Dec
100103,A-Dec
100114,A-Mar
100135,A-Mar
100165,A-Dec
100172,A-Jun
100190,A-Mar
100243,A-Jun
100245,A-Mar
100338,A-Dec
100384,A-Feb
100401,A-Dec
100407,A-Dec
100418,A-Mar
100424,A-Dec
100465,A-Jun
100477,A-Mar
100528,A-Jan
100557,A-Dec
100571,A-Dec
100572,A-Dec
100581,A-Dec
100587,A-Mar
100590,A-Dec
100599,A-Dec
100609,A-Dec
100644,A-Jul
100699,A-Mar
100709,A-Nov
100737,A-Dec
100760,A-Jan
100781,A-Dec
100806,A-Dec
100873,A-Dec
100953,A-Dec
100956,A-Dec
101020,A-Dec
101050,A-Feb
101076,A-Dec
101088,A-Dec
101096,A-Dec
101117,A-Dec
101153,A-Dec
101202,A-Dec
101204,A-Dec
101206,A-Dec
101256,A-Mar
101264,A-Dec
101289,A-Dec
101292,A-Dec
101310,A-Dec
101317,A-Dec
101352,A-Dec
101361,A-Dec
101397,A-Dec
101410,A-Dec
101475,A-Mar
101559,A-Dec
101648,A-Jun
101689,A-Dec
101718,A-Dec
101936,A-Sep
101973,A-Dec
102045,A-Dec
102089,A-Aug
102254,A-Jun
102341,A-Jun
102345,A-Dec
102412,A-Dec
102422,A-Sep
102450,A-Mar
102519,A-Mar
102523,A-Dec
102534,A-Dec
102617,A-Mar
102696,A-Mar
102704,A-Mar
102983,A-Dec
103085,A-Dec
103149,A-Mar
103159,A-Dec
103307,A-Jun
103341,A-Mar
103342,A-Mar
103487,A-Dec
104432,A-Dec
104598,A-Dec
104833,A-Dec
104850,A-Mar
105089,A-Dec
105104,A-Dec
105126,A-Dec
105133,A-Sep
105156,A-Dec
105216,A-Dec
105222,A-Dec
105230,A-Sep
105239,A-Dec
105251,A-Dec
105280,A-Feb
105284,A-Dec
105289,A-Dec
105301,A-Oct
105306,A-Nov
105317,A-Dec
105329,A-Dec
105333,A-Dec
105346,A-Dec
105364,A-Jul
105365,A-Dec
105369,A-Dec
105370,A-Dec
105373,A-Dec
105379,A-Jun
105382,A-Dec
105396,A-Dec
105397,A-Jan
105402,A-Sep
105407,A-Dec
105413,A-May
105426,A-Jun
105429,A-Dec
105435,A-Mar
105436,A-Dec
105438,A-Dec
105441,A-Dec
105442,A-Dec
105448,A-Dec
105456,A-Jun
105475,A-Aug
105478,A-Oct
105480,A-Dec
105481,A-Sep
105483,A-Jun
105507,A-Sep
105512,A-Jul
105513,A-Dec
105514,A-Apr
105538,A-Dec
105559,A-Mar
105565,A-Dec
105570,A-Sep
105574,A-Dec
105575,A-Dec
105576,A-Dec
105579,A-Dec
105581,A-Dec
105585,A-Dec
105595,A-Jun
105597,A-Dec
105604,A-Dec
105609,A-Aug
105624,A-Mar
105630,A-Jan
105646,A-Aug
105651,A-Dec
105661,A-Apr
105668,A-Dec
105669,A-Dec
105670,A-Dec
105695,A-Jul
105698,A-Dec
105700,A-Dec
105711,A-May
105712,A-Jul
105731,A-Dec
105740,A-Jun
105742,A-Dec
105743,A-Sep
105749,A-Dec
105752,A-Dec
105755,A-Dec
105768,A-Dec
105769,A-Mar
105772,A-Dec
105775,A-Jun
105785,A-Mar
105794,A-Dec
105805,A-Dec
105827,A-Dec
105833,A-Dec
105847,A-Apr
105849,A-Apr
105853,A-Apr
105864,A-Oct
105872,A-Jun
105873,A-Dec
105875,A-Dec
105878,A-Dec
105884,A-Dec
105900,A-Dec
105918,A-Nov
105920,A-Dec
105932,A-Jun
105936,A-Dec
105943,A-Dec
105944,A-Feb
105950,A-Dec
105951,A-Dec
105974,A-Dec
105979,A-May
105999,A-Dec
106005,A-Sep
106008,A-Dec
106016,A-Oct
106017,A-Apr
106018,A-Dec
106032,A-Dec
106041,A-May
106056,A-Dec
106057,A-Dec
106060,A-Jul
106070,A-Jul
106071,A-Mar
106073,A-Dec
106075,A-Dec
106079,A-Dec
106082,A-Dec
106092,A-Dec
106093,A-Dec
106094,A-Sep
106100,A-Dec
106102,A-Jun
106106,A-Jul
106107,A-Dec
106112,A-Dec
106120,A-Dec
106129,A-Dec
106132,A-Dec
106133,A-Feb
106137,A-Dec
106156,A-Dec
106159,A-Dec
106165,A-Dec
106166,A-Dec
106169,A-Oct
106173,A-Dec
106189,A-Dec
106203,A-Dec
106204,A-Dec
106210,A-Mar
106228,A-Dec
106239,A-Dec
106245,A-Dec
106250,A-Dec
106254,A-Mar
106257,A-Dec
106261,A-Mar
106265,A-Dec
106271,A-Jun
106272,A-Jan
106277,A-Dec
106280,A-Dec
106281,A-Dec
106291,A-Dec
106301,A-Mar
106305,A-Sep
106322,A-Dec
106329,A-Sep
106332,A-Nov
106334,A-Dec
106336,A-Mar
106351,A-Jul
106353,A-Dec
106356,A-Jun
106359,A-Apr
106363,A-Aug
106365,A-Sep
106368,A-Dec
106369,A-Dec
106371,A-Mar
106384,A-Dec
106391,A-Dec
106396,A-Jun
106404,A-Dec
106418,A-Dec
106429,A-Dec
106436,A-Dec
106457,A-Oct
106466,A-Dec
106471,A-Dec
106486,A-Jan
106502,A-Dec
106509,A-Dec
106510,A-Dec
106514,A-Dec
106517,A-Dec
106519,A-Dec
106524,A-Dec
106528,A-Dec
106584,A-Dec
106589,A-Jul
106594,A-Sep
106596,A-Dec
106608,A-Dec
106609,A-Dec
106610,A-Dec
106621,A-Aug
106623,A-Dec
106628,A-Jul
106647,A-Sep
106650,A-Apr
106660,A-Nov
106663,A-Dec
106676,A-Dec
106686,A-Dec
106687,A-Dec
106692,A-Dec
106697,A-Dec
106709,A-Dec
106716,A-Dec
106720,A-Dec
106737,A-Apr
106760,A-Dec
106765,A-Jun
106792,A-Dec
106803,A-May
106805,A-Dec
106807,A-Dec
106813,A-Nov
106815,A-Dec
106820,A-Dec
106823,A-Dec
106837,A-May
106845,A-Nov
106846,A-Jun
106847,A-Dec
106853,A-Dec
106880,A-Dec
106887,A-Dec
106893,A-Jun
106897,A-Dec
106898,A-Dec
106900,A-Dec
106915,A-Dec
106920,A-May
106944,A-Nov
106956,A-Sep
106957,A-Dec
106975,A-Nov
106977,A-Dec
106989,A-Jun
106990,A-Sep
106995,A-Dec
106998,A-Apr
107001,A-Jan
107005,A-Dec
107012,A-Jun
107026,A-Nov
107027,A-Jun
107032,A-May
107033,A-Dec
107044,A-Dec
107046,A-Apr
107048,A-Jun
107061,A-Jan
107064,A-Dec
107077,A-Jul
107098,A-Dec
107107,A-Dec
107109,A-Dec
107117,A-Dec
107133,A-Dec
107148,A-Dec
107154,A-Dec
107164,A-Jun
107197,A-Jan
107219,A-Mar
107247,A-Dec
107248,A-Dec
107249,A-Dec
107250,A-Dec
107259,A-Mar
107265,A-Sep
107292,A-Dec
107298,A-Dec
107306,A-Sep
107319,A-Dec
107320,A-Feb
107325,A-Dec
107326,A-Dec
107327,A-Dec
107328,A-Apr
107347,A-May
107394,A-Dec
107399,A-Apr
107414,A-Mar
107415,A-Mar
107420,A-Dec
107426,A-Sep
107431,A-Dec
107434,A-Dec
107435,A-Sep
107440,A-Dec
107444,A-Dec
107446,A-Jun
107447,A-Aug
107480,A-Oct
107481,A-Dec
107482,A-Dec
107487,A-Dec
107488,A-Dec
107491,A-Dec
107493,A-Dec
107496,A-Jul
107503,A-Aug
107504,A-Dec
107505,A-Dec
107508,A-Dec
107523,A-Dec
107528,A-Dec
107542,A-Dec
107543,A-Dec
107546,A-Dec
107547,A-Jun
107553,A-Dec
107557,A-Jul
107559,A-Jun
107577,A-Dec
107580,A-Jan
107590,A-Mar
107592,A-Dec
107602,A-Dec
107606,A-Dec
107610,A-Dec
107614,A-Dec
107616,A-Apr
107620,A-Dec
107622,A-Sep
107631,A-Sep
107636,A-Dec
107637,A-Dec
107642,A-Sep
107643,A-Dec
107645,A-Jun
107648,A-Jun
107651,A-Oct
107668,A-Dec
107670,A-Dec
107672,A-Dec
107682,A-Dec
107685,A-Dec
107689,A-Dec
107691,A-Dec
107692,A-Dec
107698,A-Dec
107706,A-Dec
107710,A-Dec
107712,A-Sep
107720,A-Dec
107723,A-Dec
107735,A-Dec
107751,A-Jun
