,gvkey,linkprim,liid,linktype,lpermno,lpermco,usedflag,linkdt,linkenddt
40245,022761,P,01,LC,90053.0,44913.0,1.0,2004-02-10,
40246,022763,C,00X,NU,,,-1.0,1989-04-01,1990-07-30
40247,022763,P,01,NU,,,-1.0,1990-07-31,1990-08-22
40248,022763,P,01,LU,76447.0,10677.0,1.0,1990-08-23,1998-02-27
40249,022765,C,00X,NU,,,-1.0,1993-01-01,1995-05-18
40250,022765,P,01,NU,,,-1.0,1999-07-20,2009-02-27
40251,022765,P,01,LU,81646.0,13737.0,1.0,1995-05-19,1999-07-19
40252,022772,C,00X,NU,,,-1.0,1981-11-01,1992-03-17
40253,022772,P,01,LU,77486.0,29472.0,1.0,1992-03-18,
40254,022776,C,00X,NR,,,-1.0,1988-10-01,1990-07-08
40255,022776,P,02,NR,,,-1.0,1997-12-23,1998-01-30
40256,022776,P,02,LC,76453.0,10671.0,1.0,1990-07-09,1997-12-22
40257,022780,C,00X,NU,,,-1.0,1988-01-01,1990-10-15
40258,022780,P,01,LU,76536.0,28953.0,1.0,1990-10-16,1991-06-28
40259,022783,C,00X,NR,,,-1.0,2009-01-01,2015-01-13
40260,022783,P,01,LC,15170.0,55165.0,1.0,2015-01-14,
40261,022788,P,01,LS,15151.0,54066.0,1.0,2015-01-07,2017-12-15
40262,022788,P,01,LS,17183.0,55959.0,1.0,2017-12-16,
40263,022790,C,00X,NU,,,-1.0,1985-02-01,1990-07-16
40264,022790,P,01,LU,78734.0,29306.0,1.0,1990-07-17,1995-06-30
40265,022791,C,00X,NR,,,-1.0,1989-01-01,1990-07-16
40266,022791,P,01,LU,89887.0,28958.0,1.0,1990-07-17,2001-09-28
40267,022792,C,00X,NU,,,-1.0,1990-04-01,1990-07-16
40268,022792,P,01,LU,76239.0,26089.0,1.0,1990-07-17,2004-06-30
40269,022794,C,00X,NR,,,-1.0,1989-10-01,1990-07-19
40270,022794,P,01,LC,76240.0,26090.0,1.0,1990-07-20,2010-04-28
40271,022795,P,01,LS,15148.0,53101.0,1.0,2015-01-07,2016-10-31
40272,022796,P,01,LS,15147.0,53101.0,1.0,2015-01-07,
40273,022797,C,00X,NU,,,-1.0,1989-04-01,1990-07-19
40274,022797,P,01,LU,76330.0,10690.0,1.0,1990-07-20,
40275,022798,P,01,LS,15150.0,53101.0,1.0,2015-01-07,2016-10-31
40276,022799,P,01,LS,15163.0,54917.0,1.0,2015-01-08,
40277,022802,P,01,LS,15146.0,53101.0,1.0,2015-01-07,
40278,022803,P,01,NR,,,-1.0,2015-01-30,2017-12-14
40279,022803,P,01,LC,17139.0,56170.0,1.0,2017-12-15,
40280,022803,N,01C,NR,,,-1.0,2015-01-30,2015-01-31
40281,022805,C,00X,NU,,,-1.0,1987-07-01,1990-07-18
40282,022805,P,01,LU,76227.0,10687.0,1.0,1990-07-19,1993-12-31
40283,022808,P,01,LU,85780.0,34644.0,1.0,1997-10-29,2001-06-29
40284,022808,C,01C,NU,,,-1.0,1988-09-30,1997-10-28
40285,022808,N,01C,LX,85780.0,34644.0,-1.0,1997-10-29,2001-06-29
40286,022810,C,00X,NR,,,-1.0,1989-01-01,1990-07-18
40287,022810,P,01,NR,,,-1.0,2008-07-24,
40288,022810,P,01,LC,76228.0,10686.0,1.0,1990-07-19,2008-07-23
40289,022815,C,00X,NU,,,-1.0,1989-01-01,1990-07-19
40290,022815,P,01,LU,76230.0,10691.0,1.0,1990-07-20,
40291,022817,C,00X,NR,,,-1.0,1988-10-01,1990-07-18
40292,022817,P,01,LU,76461.0,10684.0,1.0,1990-07-19,
40293,022819,C,00X,NU,,,-1.0,1989-04-01,1990-07-26
40294,022819,P,01,LU,76247.0,26096.0,1.0,1990-07-27,1999-04-30
40295,022821,C,00X,NR,,,-1.0,1990-01-01,1990-07-19
40296,022821,N,01,NR,,,-1.0,1990-07-31,1998-03-31
40297,022821,N,02,NR,,,-1.0,1998-08-31,2005-05-31
40298,022821,P,90,NR,,,-1.0,2009-02-19,2009-12-31
40299,022821,P,90,LC,76242.0,26091.0,1.0,1990-07-20,2009-02-18
40300,022822,C,00X,NR,,,-1.0,1989-01-01,1991-03-27
40301,022822,C,01,NR,,,-1.0,1991-03-28,2000-02-28
40302,022822,C,01,NR,,,-1.0,2001-05-17,2007-10-31
40303,022822,C,01,LC,87592.0,17929.0,1.0,2000-02-29,2001-05-16
40304,022823,C,00X,NU,,,-1.0,1988-10-01,1990-07-24
40305,022823,P,01,LU,76231.0,10695.0,1.0,1990-07-25,2002-04-30
40306,022824,C,00X,NU,,,-1.0,1987-01-01,1990-07-18
40307,022824,P,01,LU,76229.0,10688.0,1.0,1990-07-19,1993-05-28
40308,022827,C,00X,NU,,,-1.0,1990-01-01,1990-07-24
40309,022827,P,01,LU,76244.0,26093.0,1.0,1990-07-25,2018-04-30
40310,022829,C,00X,NU,,,-1.0,1989-01-01,1990-07-18
40311,022829,P,01,LU,76223.0,10689.0,1.0,1990-07-19,
40312,022831,C,00X,NR,,,-1.0,1990-07-01,1990-07-23
40313,022831,C,01,NR,,,-1.0,2007-10-11,2008-03-31
40314,022831,C,01,LC,76243.0,26092.0,1.0,1990-07-24,2007-10-10
40315,022832,C,00X,NU,,,-1.0,1988-09-01,1990-07-23
40316,022832,C,00X,LU,76420.0,10694.0,1.0,1990-07-24,1990-07-30
40317,022832,P,01,NU,,,-1.0,1999-02-13,
40318,022832,P,01,LU,76420.0,10694.0,1.0,1990-07-31,1999-02-12
40319,022833,C,00X,NU,,,-1.0,1988-01-01,1990-07-26
40320,022833,P,01,LU,76249.0,26098.0,1.0,1990-07-27,1998-06-30
40321,022834,C,00X,NR,,,-1.0,1989-11-01,1990-07-24
40322,022834,P,01,LC,76246.0,26095.0,1.0,1990-07-25,2018-04-30
40323,022837,C,00X,NU,,,-1.0,1989-01-01,1990-07-24
40324,022837,P,01,NU,,,-1.0,2002-08-31,2002-12-31
40325,022837,P,01,LU,76457.0,10696.0,1.0,1990-07-25,2002-08-30
40326,022838,C,00X,NU,,,-1.0,1985-08-01,1990-07-24
40327,022838,P,01,LU,76245.0,26094.0,1.0,1990-07-25,1995-02-28
40328,022843,C,00X,NR,,,-1.0,1988-07-01,1990-12-09
40329,022843,C,02,NR,,,-1.0,2002-08-23,2004-01-30
40330,022843,C,02,LU,76542.0,28927.0,1.0,1990-12-10,2002-08-22
40331,022846,C,00X,NU,,,-1.0,1991-07-01,1994-05-12
40332,022846,C,01,NU,,,-1.0,1995-02-09,2007-05-31
40333,022846,C,01,LU,80501.0,13069.0,1.0,1994-05-13,1995-02-08
40334,022850,C,00X,NU,,,-1.0,1985-01-01,1990-07-30
40335,022850,P,01,LU,76235.0,10700.0,1.0,1990-07-31,1994-06-30
40336,022853,C,00X,NR,,,-1.0,2014-01-01,2015-02-12
40337,022853,P,01,LC,15196.0,55182.0,1.0,2015-02-13,
40338,022859,C,00X,NU,,,-1.0,1985-01-01,1990-08-01
40339,022859,P,01,LU,76253.0,10707.0,1.0,1990-08-02,1995-09-29
40340,022861,P,01,NR,,,-1.0,1990-08-31,2003-12-07
40341,022861,P,01,LC,89948.0,44702.0,1.0,2003-12-08,
40342,022864,C,00X,NR,,,-1.0,2011-01-01,2015-04-07
40343,022864,P,90,LC,15304.0,55237.0,1.0,2015-04-08,
40344,022867,C,00X,NR,,,-1.0,2012-01-01,2015-02-11
40345,022867,P,01,LC,15198.0,55184.0,1.0,2015-02-12,
40346,022868,C,00X,NR,,,-1.0,2012-01-01,2015-02-09
40347,022868,P,01,LC,15217.0,55189.0,1.0,2015-02-10,2016-07-29
40348,022872,P,01,LS,15162.0,37493.0,1.0,2015-01-15,
40349,022873,P,01,LS,15161.0,37493.0,1.0,2015-01-15,
40350,022874,P,01,LS,15156.0,53878.0,1.0,2015-01-15,
40351,022878,P,01,NR,,,-1.0,2015-01-30,2015-02-28
40352,022878,C,01,NR,,,-1.0,2015-03-01,2015-03-08
40353,022878,N,01,NR,,,-1.0,2015-03-09,2017-07-31
40354,022878,P,02,LC,15271.0,55174.0,1.0,2015-03-09,2017-07-12
40355,022879,P,01,NR,,,-1.0,2015-02-27,2018-06-12
40356,022879,P,01,LC,17885.0,56408.0,1.0,2018-06-13,
40357,022882,P,01,NU,,,-1.0,1995-08-31,1997-07-15
40358,022882,P,01,NU,,,-1.0,2001-04-25,
40359,022882,P,01,LU,85233.0,32022.0,1.0,1997-07-16,2001-04-24
40360,022894,P,01,LS,15152.0,55159.0,1.0,2015-01-20,2017-01-31
40361,022895,P,01,LS,15153.0,55159.0,1.0,2015-01-20,2017-01-31
40362,022913,C,00X,NU,,,-1.0,1990-01-01,1990-08-21
40363,022913,P,01,LU,76366.0,10704.0,1.0,1990-08-22,2006-11-30
40364,022927,C,00X,NR,,,-1.0,2012-01-01,2015-02-12
40365,022927,P,01,LC,15218.0,55191.0,1.0,2015-02-13,
40366,022946,C,00X,NU,,,-1.0,1989-04-01,1990-07-31
40367,022946,P,01,LU,76405.0,10703.0,1.0,1990-08-01,2004-01-30
40368,022952,P,01,LS,15154.0,55159.0,1.0,2015-01-27,2016-11-30
40369,022954,P,01,LS,15155.0,55159.0,1.0,2015-01-27,2016-11-30
40370,022957,C,00X,NU,,,-1.0,1990-06-01,1990-08-01
40371,022957,C,01,LU,76421.0,10708.0,1.0,1990-08-02,2006-12-29
40372,022964,C,00X,NR,,,-1.0,2012-01-01,2015-01-29
40373,022964,P,01,NR,,,-1.0,2015-03-31,2015-07-08
40374,022964,P,01,LC,15508.0,55353.0,1.0,2015-07-09,
40375,022964,C,01C,NR,,,-1.0,2015-01-30,2015-03-30
40376,022964,N,01C,NR,,,-1.0,2015-03-31,2015-07-08
40377,022964,N,01C,LX,15508.0,55353.0,-1.0,2015-07-09,
40378,022969,C,00X,NU,,,-1.0,1987-02-01,1990-08-02
40379,022969,C,01,NU,,,-1.0,1992-05-12,1996-03-29
40380,022969,C,01,LU,76440.0,10709.0,1.0,1990-08-03,1992-05-11
40381,022972,C,00X,NU,,,-1.0,1992-12-01,1996-08-04
40382,022972,C,01,NU,,,-1.0,2001-11-30,
40383,022972,C,01,LU,83907.0,14868.0,1.0,1996-08-05,2001-11-29
40384,022974,C,00X,NR,,,-1.0,1989-01-01,1990-08-02
40385,022974,P,01,LC,76272.0,38042.0,1.0,1990-08-03,2006-01-31
40386,022975,C,00X,NR,,,-1.0,2012-07-01,2015-01-29
40387,022975,P,01,LC,15178.0,55170.0,1.0,2015-01-30,
40388,022977,P,01,LS,15212.0,52963.0,1.0,2015-02-02,2017-03-10
40389,022978,C,00X,NR,,,-1.0,1990-01-01,1990-08-06
40390,022978,C,01,LU,76254.0,10710.0,1.0,1990-08-07,2007-02-28
40391,022980,C,00X,NU,,,-1.0,1989-01-01,1990-08-09
40392,022980,P,01,NU,,,-1.0,2000-06-29,2005-09-30
40393,022980,P,01,LU,76408.0,10715.0,1.0,1990-08-10,2000-06-28
40394,022982,P,01,NR,,,-1.0,2015-02-27,2015-02-28
40395,022982,C,01,NR,,,-1.0,2015-03-01,2015-03-09
40396,022982,N,01,NR,,,-1.0,2015-03-10,2018-10-31
40397,022982,P,02,LC,15266.0,55190.0,1.0,2015-03-10,2018-10-31
40398,022983,C,00X,NR,,,-1.0,2011-01-01,2015-02-03
40399,022983,P,01,LC,15216.0,55188.0,1.0,2015-02-04,
40400,022991,C,00X,NU,,,-1.0,1988-02-01,1990-09-26
40401,022991,P,01,LU,76450.0,10760.0,1.0,1990-09-27,1998-04-30
40402,022995,C,00X,NU,,,-1.0,1988-01-01,1990-08-06
40403,022995,P,01,LU,76255.0,10711.0,1.0,1990-08-07,1996-10-31
40404,022998,C,00X,NU,,,-1.0,1985-01-01,1990-08-08
40405,022998,P,01,LU,76256.0,10714.0,1.0,1990-08-09,1995-06-30
40406,022999,C,00X,NU,,,-1.0,1986-01-01,1990-08-14
40407,022999,P,01,LU,76277.0,26105.0,1.0,1990-08-15,1992-03-31
40408,023000,C,00X,NU,,,-1.0,1988-07-01,1990-08-12
40409,023000,P,01,NR,,,-1.0,1998-10-08,2002-11-18
40410,023000,P,01,NR,,,-1.0,2005-07-28,2006-08-31
40411,023000,P,01,LC,76342.0,10716.0,1.0,1990-08-13,1998-10-07
40412,023000,P,01,LC,89559.0,10716.0,1.0,2002-11-19,2005-07-27
40413,023000,C,99X,NU,,,-1.0,2006-09-01,2006-09-29
40414,023002,C,00X,NR,,,-1.0,1987-01-01,1987-01-29
40415,023002,P,02,NR,,,-1.0,1987-01-30,1987-08-27
40416,023002,P,02,LC,11644.0,9465.0,1.0,1987-08-28,2018-08-13
40417,023004,C,00X,NU,,,-1.0,1986-04-01,1992-02-18
40418,023004,P,90,NR,,,-1.0,1994-02-12,1994-05-17
40419,023004,P,90,NR,,,-1.0,1996-11-19,1998-03-31
40420,023004,P,90,LC,77349.0,11351.0,1.0,1992-02-19,1994-02-11
40421,023004,P,90,LC,80606.0,13040.0,1.0,1994-05-18,1996-11-18
40422,023006,C,00X,NU,,,-1.0,1990-01-01,1990-06-14
40423,023006,P,01,LC,76219.0,26082.0,1.0,1990-06-15,2012-03-05
40424,023007,P,01,LS,15195.0,54581.0,1.0,2015-02-05,
40425,023010,P,01,LS,15204.0,50846.0,1.0,2015-02-05,
40426,023014,P,01,LS,15214.0,39147.0,1.0,2015-02-05,
40427,023015,C,00X,NR,,,-1.0,1989-01-01,1990-08-30
40428,023015,C,01,NR,,,-1.0,1990-08-31,1994-02-17
40429,023015,C,01,NR,,,-1.0,1997-05-06,2004-10-31
40430,023015,C,01,LC,80296.0,12782.0,1.0,1994-02-18,1997-05-05
40431,023018,P,01,LS,15205.0,50846.0,1.0,2015-02-05,
40432,023025,C,00X,NR,,,-1.0,1993-01-01,1993-06-29
40433,023025,P,90,NR,,,-1.0,2006-05-25,2006-06-30
40434,023025,P,90,LC,79331.0,29877.0,1.0,1993-06-30,2006-05-24
40435,023025,C,99X,NR,,,-1.0,2006-07-01,2007-12-31
40436,023027,C,00X,NU,,,-1.0,1989-06-01,1990-08-16
40437,023027,P,01,LU,76261.0,10724.0,1.0,1990-08-17,
40438,023034,C,00X,NU,,,-1.0,1988-10-01,1990-08-15
40439,023034,P,01,LU,76259.0,10723.0,1.0,1990-08-16,2005-04-29
40440,023035,C,00X,NR,,,-1.0,2011-01-01,2015-03-05
40441,023035,P,01,LC,15263.0,55207.0,1.0,2015-03-06,2017-10-31
40442,023039,C,00X,NU,,,-1.0,1988-11-01,1990-08-15
40443,023039,C,01,NU,,,-1.0,1993-12-02,2000-03-31
40444,023039,C,01,LU,76429.0,10722.0,1.0,1990-08-16,1993-12-01
40445,023043,C,00X,NR,,,-1.0,2012-01-01,2015-03-19
40446,023043,P,01,LC,15276.0,55217.0,1.0,2015-03-20,2018-08-31
40447,023045,C,00X,NU,,,-1.0,1989-07-01,1990-08-13
40448,023045,P,01,LU,76257.0,10719.0,1.0,1990-08-14,2000-08-31
40449,023047,C,00X,NU,,,-1.0,1986-01-01,1990-08-14
40450,023047,P,01,LU,76258.0,10721.0,1.0,1990-08-15,1996-05-31
40451,023047,C,99X,NU,,,-1.0,1996-06-01,1996-06-28
40452,023048,C,00X,NU,,,-1.0,1990-08-01,1990-08-14
40453,023048,P,01,LU,76273.0,26103.0,1.0,1990-08-15,
40454,023050,C,00X,NU,,,-1.0,1989-01-01,1990-08-20
40455,023050,P,01,LU,76354.0,10729.0,1.0,1990-08-21,2002-03-28
40456,023051,C,00X,NU,,,-1.0,1989-04-01,1990-07-22
40457,023051,C,00X,LU,76393.0,10692.0,1.0,1990-07-23,1990-07-30
40458,023051,C,01,NU,,,-1.0,1994-06-23,2010-03-31
40459,023051,C,01,LU,76393.0,10692.0,1.0,1990-07-31,1994-06-22
40460,023052,C,00X,NU,,,-1.0,1985-01-01,1987-08-30
40461,023052,P,01,NU,,,-1.0,1997-08-19,2001-02-28
40462,023052,P,01,LU,78736.0,29189.0,1.0,1990-08-20,1997-08-18
40463,023052,C,01C,NU,,,-1.0,1987-08-31,1990-08-19
40464,023052,N,01C,LX,78736.0,29189.0,-1.0,1990-08-20,1997-02-28
40465,023057,P,01,NR,,,-1.0,2018-05-19,2018-06-03
40466,023057,P,01,LS,15191.0,51965.0,1.0,2015-02-11,2018-05-18
40467,023057,P,01,LS,17838.0,52902.0,1.0,2018-06-04,
40468,023062,C,00X,NR,,,-1.0,1990-01-01,1991-02-07
40469,023062,P,01,LC,76858.0,10831.0,1.0,1991-02-08,2016-01-28
40470,023064,P,01,LS,15208.0,50846.0,1.0,2015-02-13,2017-09-07
40471,023065,C,00X,NR,,,-1.0,1989-01-01,1990-08-20
40472,023065,P,01,LU,76263.0,10732.0,1.0,1990-08-21,1998-06-30
40473,023066,P,01,LS,15209.0,50846.0,1.0,2015-02-13,2016-08-31
40474,023067,C,00X,NR,,,-1.0,1991-01-01,1992-11-29
40475,023067,P,01,LC,78106.0,11821.0,1.0,1992-11-30,2007-04-12
40476,023067,C,99X,NR,,,-1.0,2007-04-13,
40477,023068,C,00X,NR,,,-1.0,1987-07-01,1990-01-30
40478,023068,P,01,NR,,,-1.0,1996-06-29,1996-07-31
40479,023068,P,01,LC,76645.0,29023.0,1.0,1991-05-28,1996-06-28
40480,023068,C,01C,NR,,,-1.0,1990-01-31,1991-05-27
40481,023068,N,01C,NR,,,-1.0,1996-06-29,1996-07-31
40482,023068,N,01C,LX,76645.0,29023.0,-1.0,1991-05-28,1996-06-28
40483,023069,C,00X,NR,,,-1.0,2015-01-01,2015-02-12
40484,023069,P,01,LS,15207.0,50846.0,1.0,2015-02-13,
40485,023070,P,01,LS,15206.0,50846.0,1.0,2015-02-13,
40486,023071,C,00X,NR,,,-1.0,2010-01-01,2015-03-31
40487,023071,P,01,LC,15315.0,55241.0,1.0,2015-04-01,
40488,023072,C,00X,NR,,,-1.0,2013-01-01,2015-05-11
40489,023072,P,01,LC,15349.0,55255.0,1.0,2015-05-12,2019-01-31
40490,023076,C,00X,NU,,,-1.0,1988-10-01,1990-08-20
40491,023076,P,01,LU,76281.0,10730.0,1.0,1990-08-21,2000-05-31
40492,023077,C,00X,NR,,,-1.0,2012-01-01,2015-04-26
40493,023077,P,01,LC,15279.0,55220.0,1.0,2015-04-27,
40494,023078,C,00X,NR,,,-1.0,1990-01-01,1990-08-23
40495,023078,P,01,NR,,,-1.0,1995-10-14,1995-11-30
40496,023078,P,01,LC,76275.0,46700.0,1.0,1990-08-24,1995-10-13
40497,023079,C,01,NR,,,-1.0,1991-01-31,2007-05-16
40498,023079,C,01,NR,,,-1.0,2011-04-02,2012-04-10
40499,023079,C,01,LC,92009.0,52267.0,1.0,2007-05-17,2011-04-01
40500,023080,C,00X,NU,,,-1.0,1989-01-01,1990-08-20
40501,023080,P,01,LU,76264.0,10727.0,1.0,1990-08-21,2004-06-30
40502,023081,P,01,LS,17522.0,54464.0,1.0,2015-02-13,
40503,023083,C,00X,NR,,,-1.0,2009-10-01,2015-06-30
40504,023083,P,01,LC,15400.0,55292.0,1.0,2015-07-01,
40505,023084,C,00X,NU,,,-1.0,1989-01-01,1990-06-26
40506,023084,P,01,LU,76224.0,26087.0,1.0,1990-06-27,
40507,023086,C,00X,NR,,,-1.0,2013-01-01,2015-03-31
40508,023086,P,01,LC,15231.0,55202.0,1.0,2015-04-01,
40509,023088,C,00X,NR,,,-1.0,1988-10-01,1990-08-28
40510,023088,P,01,LC,76265.0,10741.0,1.0,1990-08-29,2008-10-29
40511,023089,C,00X,NU,,,-1.0,1988-04-01,1990-06-25
40512,023089,P,01,LU,76206.0,10653.0,1.0,1990-06-26,1995-08-31
40513,023092,C,00X,NR,,,-1.0,2012-01-01,2016-09-29
40514,023092,P,01,NR,,,-1.0,2016-09-30,2017-03-22
40515,023092,P,01,LC,16647.0,55897.0,1.0,2017-03-23,
40516,023093,C,00X,NR,,,-1.0,2011-01-01,2016-10-19
40517,023093,P,01,LC,16384.0,55749.0,1.0,2016-10-20,
40518,023098,C,00X,NR,,,-1.0,2012-01-01,2015-05-14
40519,023098,P,01,LC,15382.0,55280.0,1.0,2015-05-15,
40520,023106,C,00X,NR,,,-1.0,2013-01-01,2015-08-30
40521,023106,P,01,NR,,,-1.0,2015-08-31,2016-03-30
40522,023106,P,01,LC,15978.0,55538.0,1.0,2016-03-31,
40523,023107,P,01,NR,,,-1.0,1993-09-30,2001-08-14
40524,023107,P,01,LC,89100.0,41974.0,1.0,2001-08-15,2014-05-31
40525,023109,P,01,LC,92020.0,52278.0,1.0,2015-02-03,
40526,023111,P,01,NU,,,-1.0,1990-05-31,1992-01-01
40527,023111,P,01,LU,77256.0,11277.0,1.0,1992-01-02,2018-03-31
40528,023113,C,00X,NU,,,-1.0,1990-01-01,1990-09-27
40529,023113,P,01,LU,76385.0,10733.0,1.0,1990-09-28,2006-06-30
40530,023114,C,00X,NU,,,-1.0,1985-05-01,1990-09-10
40531,023114,P,01,LU,76262.0,10747.0,1.0,1990-09-11,1994-02-28
40532,023115,P,01,LS,15189.0,53202.0,1.0,2015-02-19,
40533,023116,P,01,LS,15193.0,55180.0,1.0,2015-02-19,
40534,023117,C,00X,NU,,,-1.0,1989-01-01,1990-09-09
40535,023117,C,01,NU,,,-1.0,1992-02-04,2004-12-31
40536,023117,C,01,LU,76307.0,10746.0,1.0,1990-09-10,1992-02-03
40537,023118,C,00X,NU,,,-1.0,1990-01-01,1990-09-11
40538,023118,P,01,NU,,,-1.0,2005-02-08,2011-03-31
40539,023118,P,01,LU,76308.0,10748.0,1.0,1990-09-12,2005-02-07
40540,023119,C,00X,NR,,,-1.0,2009-07-01,2015-03-25
40541,023119,P,01,LC,15272.0,55214.0,1.0,2015-03-26,
40542,023120,C,00X,NU,,,-1.0,1989-02-01,1990-09-17
40543,023120,P,01,LU,76286.0,26108.0,1.0,1990-09-18,1999-07-30
40544,023122,C,00X,NU,,,-1.0,1988-01-01,1991-08-25
40545,023122,C,01,NU,,,-1.0,1999-07-29,
40546,023122,C,01,LU,76972.0,10693.0,1.0,1991-08-26,1999-07-28
40547,023123,C,00X,NR,,,-1.0,1986-04-01,1986-07-30
40548,023123,C,01,NR,,,-1.0,1986-07-31,1991-07-29
40549,023123,C,01,NR,,,-1.0,1991-10-01,1998-05-29
40550,023123,C,01,LC,11680.0,9504.0,1.0,1991-07-30,1991-09-30
40551,023124,C,00X,NU,,,-1.0,1990-09-01,1990-09-20
40552,023124,P,01,LU,76283.0,26106.0,1.0,1990-09-21,1995-08-31
40553,023126,C,00X,NU,,,-1.0,1988-01-01,1991-06-24
40554,023126,C,01,NU,,,-1.0,1995-04-13,1995-12-29
40555,023126,C,01,LU,76680.0,29037.0,1.0,1991-06-25,1995-04-12
40556,023129,C,00X,NU,,,-1.0,1985-01-01,1990-09-17
40557,023129,C,01,NU,,,-1.0,1993-04-03,
40558,023129,C,01,LU,76349.0,10750.0,1.0,1990-09-18,1993-04-02
40559,023130,C,00X,NU,,,-1.0,1989-01-01,1990-09-18
40560,023130,C,01,NU,,,-1.0,1997-01-25,2000-05-31
40561,023130,C,01,LU,76278.0,10753.0,1.0,1990-09-19,1997-01-24
40562,023130,C,99X,NU,,,-1.0,2000-06-01,2005-01-31
40563,023133,C,00X,NU,,,-1.0,1988-10-01,1990-09-19
40564,023133,P,02,NU,,,-1.0,1999-10-14,2001-04-30
40565,023133,P,02,LU,76407.0,10756.0,1.0,1990-09-20,1999-10-13
40566,023133,C,03,NU,,,-1.0,2003-07-31,
40567,023135,C,00X,NU,,,-1.0,1988-10-01,1990-09-18
40568,023135,P,01,NU,,,-1.0,2000-09-09,
40569,023135,P,01,LU,76430.0,10755.0,1.0,1990-09-19,2000-09-08
40570,023137,C,00X,NU,,,-1.0,1990-04-01,1992-05-20
40571,023137,P,01,NU,,,-1.0,2000-08-25,2006-02-28
40572,023137,P,01,LU,77625.0,11536.0,1.0,1992-05-21,2000-08-24
40573,023143,C,01,NU,,,-1.0,1982-07-30,1987-06-29
40574,023143,C,01,NU,,,-1.0,1997-07-04,1997-08-29
40575,023143,C,01,LU,11476.0,9304.0,1.0,1987-06-30,1997-07-03
40576,023146,C,00X,NR,,,-1.0,1989-01-01,1990-07-25
40577,023146,C,01,NR,,,-1.0,1999-03-06,
40578,023146,C,01,LC,76232.0,10697.0,1.0,1990-07-26,1999-03-05
40579,023146,N,01C,LX,76232.0,10697.0,-1.0,1993-10-29,1997-11-28
40580,023147,C,00X,NR,,,-1.0,2012-01-01,2015-04-22
40581,023147,P,01,LC,15323.0,55242.0,1.0,2015-04-23,
40582,023150,P,01,LC,15259.0,55206.0,1.0,2015-03-27,
40583,023152,P,01,LS,15227.0,55045.0,1.0,2015-02-25,2017-08-31
40584,023156,P,01,LS,15213.0,54051.0,1.0,2015-02-24,
40585,023167,P,01,LC,14543.0,54719.0,1.0,2015-03-02,
40586,023168,P,01,LS,15199.0,55186.0,1.0,2015-02-26,
40587,023169,P,01,LS,15200.0,55186.0,1.0,2015-02-26,
40588,023170,P,01,NR,,,-1.0,2003-10-15,2015-02-09
40589,023170,P,01,LC,76958.0,11021.0,1.0,1991-07-15,2003-10-14
40590,023170,P,01,LC,76958.0,11021.0,1.0,2015-02-10,2017-07-31
40591,023170,C,01C,NR,,,-1.0,1988-01-29,1991-07-14
40592,023170,N,01C,NR,,,-1.0,2003-10-15,2015-02-09
40593,023170,N,01C,LX,76958.0,11021.0,-1.0,1991-07-15,2003-10-14
40594,023170,N,01C,LX,76958.0,11021.0,-1.0,2015-02-10,2017-07-31
40595,023172,P,01,LS,15201.0,55186.0,1.0,2015-02-26,
40596,023175,P,01,LC,15280.0,55221.0,1.0,2015-04-29,2017-11-06
40597,023184,P,01,LS,17470.0,54364.0,1.0,2015-02-27,2018-02-04
40598,023184,P,01,LS,17674.0,37493.0,1.0,2018-02-05,
40599,023187,P,01,LS,15190.0,55073.0,1.0,2015-02-27,
40600,023188,C,00X,NR,,,-1.0,2015-01-01,2015-03-02
40601,023188,P,01,LS,15236.0,53807.0,1.0,2015-03-03,
40602,023189,C,00X,NR,,,-1.0,2015-01-01,2015-03-02
40603,023189,P,01,LS,15235.0,53807.0,1.0,2015-03-03,
40604,023190,C,00X,NR,,,-1.0,2015-01-01,2015-03-02
40605,023190,P,01,LS,15234.0,53807.0,1.0,2015-03-03,
40606,023192,C,00X,NR,,,-1.0,2015-01-01,2015-03-04
40607,023192,P,01,LS,17469.0,54364.0,1.0,2015-03-05,
40608,023194,C,01,NR,,,-1.0,1996-05-23,2004-06-30
40609,023194,C,01,LC,77564.0,10701.0,1.0,1991-02-28,1996-05-22
40610,023195,C,00X,NU,,,-1.0,1989-06-01,1990-09-25
40611,023195,P,01,LU,76279.0,10758.0,1.0,1990-09-26,
40612,023196,C,00X,NU,,,-1.0,1990-03-01,1991-01-30
40613,023196,C,01,NU,,,-1.0,1998-05-02,2007-05-31
40614,023196,C,01,LU,76993.0,10825.0,1.0,1991-01-31,1998-05-01
40615,023197,C,00X,NU,,,-1.0,1989-01-01,1989-01-30
40616,023197,P,01,LU,77011.0,10759.0,1.0,1990-09-27,2009-09-30
40617,023197,C,01C,NU,,,-1.0,1989-01-31,1990-09-26
40618,023197,N,01C,LX,77011.0,10759.0,-1.0,1990-09-27,1991-12-31
40619,023198,C,00X,NU,,,-1.0,1985-03-01,1985-12-30
40620,023198,C,00X,NU,,,-1.0,1993-10-01,1995-05-31
40621,023198,C,00X,LU,43713.0,24705.0,1.0,1985-12-31,1993-09-30
40622,023199,C,00X,NR,,,-1.0,1988-01-01,1993-08-09
40623,023199,P,01,LU,79550.0,29952.0,1.0,1993-08-10,1996-09-30
40624,023199,C,99X,NU,,,-1.0,1996-10-01,1996-10-31
40625,023208,C,00X,NR,,,-1.0,2009-05-01,2015-08-02
